chrom	start	end	size	num_data	min	max	mean	median	sum	name	norm_sum	percentile
chr15	62534728	62540995	6267	2550	0.04	1.6	0.89	1	2268	GOLGA2P11	0.423766816143498	0.0198598130841121
chr15	84867600	84898921	31321	22100	0.04	5.8	1.68	1.28	37233	GOLGA2P7	1.5972972972973	0.45911214953271
chr15	74362198	74374892	12694	7019	0.04	4.84	1.41	1	9929	GOLGA6A	0.756502154686367	0.0759345794392523
chr15	72947038	72959739	12701	7151	0.04	4	1.29	1	9254	GOLGA6B	0.962130285790332	0.211448598130841
chr15	75550899	75565797	14898	8025	0.04	4	1.39	1	11151	GOLGA6C	0.885070243670133	0.149532710280374
chr15	75575182	75588149	12967	8017	0.04	4.16	1.47	1	11763	GOLGA6D	1.20021304470266	0.379672897196262
chr15	22736246	22746003	9757	5378	0.08	3.72	1.27	1	6806.28	GOLGA6L1	0.811720930232558	0.105140186915888
chr15	82632350	83018199	385849	180424	0.04	14.52	1.68	1	302631	GOLGA6L10	1.70578023278753	0.481308411214953
chr15	82804003	83195273	391270	188500	0.04	14.52	1.7	1	320733	GOLGA6L17P	1.71946218054908	0.483644859813084
chr15	23684533	23692391	7858	3875	0.04	3	1.22	1	4725	GOLGA6L2	0.886777721891492	0.150700934579439
chr15	23403866	23579358	175492	59475	0.04	7	1.29	1	76923	GOLGA6L22	0.959905660377358	0.207943925233645
chr15	85783641	85790419	6778	1950	0.04	3.68	1.26	1	2457	GOLGA6L3	1.32810810810811	0.414719626168224
chr15	20737094	20747115	10021	4480	0.04	2.84	1.12	1	5025	GOLGA6L6	0.823095823095823	0.113317757009346
chr15	29090107	29093822	3715	2150	0.04	3	1.41	1	3024	GOLGA6L7P	1.51275637818909	0.44392523364486
chr15	82804769	83108112	303343	137300	0.04	14.52	1.79	1	245511	GOLGA6L9	1.7982201713909	0.48714953271028
chr15	34671270	34729668	58398	57704	0.04	19.52	6.66	6.2	384071.32	GOLGA8A	6.64609735416775	0.889018691588785
chr15	34817484	34875772	58288	57540	0.04	21.52	6.16	5.76	354184.8	GOLGA8B	5.89024319666008	0.83411214953271
chr15	20767674	20781027	13353	5328	0.08	3	1.16	1	6167.08	GOLGA8CP	0.862046407604138	0.135514018691589
chr15	22702285	22715729	13444	5830	0.08	3	1.14	1	6626	GOLGA8DP	1.30952757399443	0.411214953271028
chr15	23435070	23448424	13354	6179	0.04	3	1.2	1	7396.04	GOLGA8EP	1.2989181594661	0.407710280373832
chr15	28623784	28636413	12629	4925	0.04	3	1.11	1	5481	GOLGA8F	0.858681756655136	0.129672897196262
chr15	28623784	28637172	13388	5125	0.04	3	1.11	1	5670	GOLGA8G	0.796939303303573	0.0957943925233645
chr15	30896233	30910030	13797	5322	0.04	4.04	1.18	1	6281.88	GOLGA8H	1.66099418297197	0.47196261682243
chr15	32681786	32695494	13708	3925	0.12	2	1.01	1	3969	GOLGA8K	1.59846959323399	0.460280373831776
chr15	28943841	28957568	13727	3727	0.12	3	1.18	1	4400.6	GOLGA8M	1.11633688483004	0.341121495327103
chr15	32734115	32747836	13721	3259	0.08	2.8	1.1	1	3594.24	GOLGA8O	0.985803620405924	0.23714953271028
chr15	23599895	23613472	13577	5627	0.04	3	1.07	1	6026.12	GOLGA8S	1.08578738738739	0.322429906542056
chr15	30427990	30439396	11406	3934	0.04	3	1.1	1	4316	GOLGA8T	1.66640926640927	0.474299065420561
chr15	40091223	40213094	121871	73571	0.04	6.68	1.53	1	112268	GPR176	0.974083553858835	0.22196261682243
chr15	72452147	72490137	37990	21377	0.04	4	1.42	1	30274	GRAMD2	0.940244735697869	0.196261682242991
chr15	33010205	33026871	16666	9147	0.04	4.36	1.43	1	13091	GREM1	0.909830140946874	0.170560747663551
chr15	59930261	59949741	19480	19188	0.04	19.12	6.41	5.8	123084.6	GTF2A2	5.99798255445641	0.848130841121495
chr15	65822827	65870694	47867	44170	0.04	20.44	4.7	4	207384.6	HACD3	4.46539599419499	0.707943925233645
chr15	89420516	89438858	18342	14150	0.12	6	1.72	1.32	24381	HAPLN3	1.63029087261785	0.467289719626168
chr15	42841011	42862191	21180	19850	0.04	20.16	5.71	5	113400	HAUS2	6.34973962707878	0.872663551401869
chr15	73612200	73661606	49406	23832	0.04	5.24	1.34	1	31908	HCN4	0.893656350651169	0.157710280373832
chr15	50534146	50558163	24017	17000	0.04	4.4	1.55	1	26271	HDC	0.976834981780323	0.224299065420561
chr15	91474148	91475800	1652	1127	0.04	4	2.29	2.6	2575.36	HDDC3	1.25382667964946	0.392523364485981
chr15	83806804	83876771	69967	65570	0.04	16.6	4.36	3.68	285849	HDGFRP3	4.06535365073875	0.671728971962617
chr15	63900817	64126148	225331	219456	0.04	23.84	6.64	6	1456206.72	HERC1	6.30129229120369	0.867990654205608
chr15	28356183	28567299	211116	203216	0.04	24.08	5.92	5.52	1203039	HERC2	6.38657429526995	0.873831775700935
chr15	31110239	31119987	9748	7898	0.08	5.8	1.96	2	15512.12	HERC2P10	1.5950766066838	0.457943925233645
chr15	23282265	23378260	95995	90759	0.04	17.52	4.49	4	407643	HERC2P2	5.03076638282118	0.766355140186916
chr15	20613650	20711434	97784	84924	0.04	16.44	3.68	3	312292	HERC2P3	3.78448599716429	0.655373831775701
chr15	23390722	23393944	3222	3197	0.2	8.2	3.81	4	12173.2	HERC2P7	3.30973355084285	0.623831775700935
chr15	28899588	28930411	30823	28773	0.04	17.12	5.26	4.88	151432.6	HERC2P9	5.28238268588659	0.781542056074766
chr15	72635776	72668815	33039	32473	0.08	19.12	6.49	6.32	210863.64	HEXA	6.27996497623387	0.866822429906542
chr15	72668454	72671130	2676	2170	0.04	5.52	2.16	2	4682	HEXA-AS1	1.9327300947789	0.503504672897196
chr15	72968123	72978491	10368	6601	0.04	5	1.33	1	8789	HIGD2B	0.953721347124621	0.205607476635514
chr15	77712993	77777947	64954	61773	0.04	20.08	5.41	4.72	334215	HMG20A	5.17805063664544	0.774532710280374
chr15	45803334	45848929	45595	25680	0.04	5.88	1.45	1	37344.2	HMGN2P46	0.895179423256706	0.158878504672897
chr15	83517729	83621477	103748	61670	0.04	5.88	1.49	1	91768	HOMER2	1.0908829818546	0.330607476635514
chr15	58982672	58985807	3135	3135	1.96	20.8	7.66	7.36	24003.84	HSP90AB4P	6.96255902725406	0.913551401869159
chr15	99797730	99800482	2752	2752	0.48	11.76	5.77	5.52	15867.48	HSP90B2P	4.20888063660477	0.685747663551402
chr15	78799906	78829716	29810	19075	0.04	5	1.54	1	29295	HYKK	1.17977528089888	0.372663551401869
chr15	44092619	44094770	2151	2101	0.48	15.04	6.73	7.04	14134.4	HYPK	5.20550366812999	0.77803738317757
chr15	60711808	60771360	59552	57777	0.08	17	5.47	5	315931.08	ICE2	5.76979837825992	0.825934579439252
chr15	90627211	90645787	18576	17013	0.04	16	5.4	4.68	91810.28	IDH2	4.41913125179297	0.703271028037383
chr15	78441719	78462885	21166	20236	0.04	23	7.93	7.92	160489.72	IDH3A	7.32495298950251	0.934579439252336
chr15	65619465	65670379	50914	26200	0.04	5	1.44	1	37800	IGDCC3	0.968242665177588	0.217289719626168
chr15	65673825	65715411	41586	26374	0.04	5.4	1.59	1	42043.44	IGDCC4	1.08999896297833	0.328271028037383
chr15	99191768	99507760	315992	218736	0.04	9	1.68	1.16	366671.64	IGF1R	1.15019806141974	0.355140186915888
chr15	22448240	22448882	642	334	0.36	1	0.92	1	307	IGHV1OR15-1	0.296046287367406	0.0146028037383178
chr15	22465806	22466548	742	250	0.68	2	1.51	1.76	378	IGHV1OR15-3	0.47787610619469	0.0239485981308411
chr15	81489219	81605105	115886	75961	0.04	25.28	3.58	2	271836.6	IL16	2.38714906695939	0.552570093457944
chr15	75931426	75932665	1239	1039	0.6	5	2.77	2.76	2878.68	IMP3	1.20378362103573	0.380841121495327
chr15	40616257	40618917	2660	2118	0.04	8	3.21	3	6797	INAFM2	2.24027686222808	0.529205607476635
chr15	41271079	41408445	137366	135445	0.04	20.8	6.91	6.44	936559.6	INO80	7.04145207831792	0.920560747663551
chr15	25361692	25367624	5932	5407	0.32	12.08	3.88	3.36	20974.4	IPW	4.31593329711755	0.691588785046729
chr15	67547138	67794143	247005	166830	0.04	7.16	1.76	1.32	293867	IQCH	1.3395216855491	0.420560747663551
chr15	67695949	67814183	118234	87850	0.04	13.4	2.37	2	207900	IQCH-AS1	1.91805946630157	0.5
chr15	90931473	91045476	114003	110752	0.04	25.28	7.02	6.44	777778.36	IQGAP1	6.46832114369886	0.885514018691589
chr15	99189095	99194451	5356	2031	0.08	3	1.2	1	2444	IRAIN	0.62876254180602	0.0432242990654206
chr15	78730518	78793799	63281	62625	0.04	24.32	7.63	7.2	477727	IREB2	7.13941776010999	0.925233644859813
chr15	89178868	89199576	20708	19908	0.04	14.04	6.22	6.28	123911.32	ISG20	5.07264477209162	0.769859813084112
chr15	76629065	76634817	5752	3925	0.04	6	1.93	1.72	7560	ISL2	1.59932303786757	0.461448598130841
chr15	74466087	74469213	3126	1651	0.2	3	1.41	1.36	2327	ISLR	1.01654784371287	0.26285046728972
chr15	74421715	74429144	7429	3600	0.04	2.8	1.05	1	3780	ISLR2	1.15972264834019	0.36214953271028
chr15	68594042	68724493	130451	72082	0.04	6	1.48	1	106776	ITGA11	0.941177963869682	0.197429906542056
chr15	41786056	41795758	9702	4850	0.08	8	1.95	1.48	9450	ITPKA	1.04247104247104	0.289719626168224
chr15	40697686	40713513	15827	14463	0.04	23.12	6.46	5	93374.84	IVD	5.70890437759843	0.823598130841122
chr15	42120283	42129786	9503	8437	0.12	9.16	3.03	2.88	25528.6	JMJD7	2.32734068739174	0.542056074766355
chr15	42120283	42140347	20064	18298	0.12	9.16	3.09	2.96	56505	JMJD7-PLA2G4B	3.04393217534084	0.602803738317757
chr15	34432875	34502298	69423	63099	0.04	17.2	3.9	3.4	246315.16	KATNBL1	4.24110954233961	0.688084112149533
chr15	65369154	65372277	3123	1478	0.08	4	1.42	1	2102	KBTBD13	0.698106941215543	0.058411214953271
chr15	64657211	64679887	22676	20326	0.04	13.64	3.57	3	72589.24	KIAA0101	4.10636728358047	0.677570093457944
chr15	79724858	79764643	39785	24866	0.04	7.52	1.58	1	39305.16	KIAA1024	1.16736441936442	0.366822429906542
chr15	69706585	69740767	34182	33468	0.08	24.92	7.43	6.88	248753	KIF23	7.56870321913223	0.94392523364486
chr15	90171201	90198683	27482	15973	0.04	21.16	3.46	2	55192.96	KIF7	3.72273423841488	0.649532710280374
chr15	31619058	31727869	108811	86950	0.04	20.8	4.52	3.62	392931	KLF13	3.51546899044483	0.636682242990654
chr15	86302559	86338190	35631	29240	0.04	9	2.13	2	62355	KLHL25	2.05520764667106	0.518691588785047
chr15	40886447	40954882	68435	65758	0.04	20.24	5.11	4.6	336149.16	KNL1	6.41127227119244	0.877336448598131
chr15	40674922	40686490	11568	10716	0.12	25.92	7.41	7	79357.2	KNSTRN	5.33099556630391	0.786214953271028
chr15	63413999	63434265	20266	18375	0.04	11	3.82	3.52	70119	LACTB	4.15298507462687	0.683411214953271
chr15	71123863	71146605	22742	14136	0.04	8.08	1.83	1.24	25818	LARP6	1.32946786269684	0.41588785046729
chr15	43619974	43622821	2847	2775	0.04	13.48	5.35	5	14851	LCMT2	4.0105320010802	0.670560747663551
chr15	66839806	66858318	18512	15668	0.04	10.84	2.77	2	43467.48	LCTL	3.35750589354846	0.626168224299065
chr15	59499015	59500786	1771	1771	2	22.88	11.34	12.36	20084.44	LDHAL6B	8.70058915265985	0.978971962616822
chr15	52230222	52263999	33777	33102	0.12	22.96	7.43	6.76	245892.96	LEO1	8.22008392147004	0.969626168224299
chr15	70127573	70135307	7734	4051	0.04	4	1.4	1	5689	LINC00593	0.585589294904786	0.0373831775700935
chr15	77516250	77517747	1497	1122	0.76	9	2.92	2	3274.6	LINC00597	1.35084071745623	0.422897196261682
chr15	98285846	98417660	131814	75789	0.04	5.48	1.41	1	107080.28	LINC00923	0.984266122509008	0.235981308411215
chr15	95976322	96051077	74755	43152	0.04	6	1.52	1	65386.64	LINC00924	1.00983227799228	0.255841121495327
chr15	57592563	57599968	7405	6669	0.04	12	3.94	3	26295.4	LINC00926	3.71613906161673	0.648364485981308
chr15	80555410	80634148	78738	48125	0.04	6	1.5	1	72009	LINC00927	1.00143242566684	0.25
chr15	90048161	90067266	19105	10788	0.08	5	1.37	1	14822	LINC00928	1.05149502132502	0.295560747663551
chr15	26360960	26378185	17225	11050	0.04	5	1.59	1	17577	LINC00929	1.57069326041499	0.453271028037383
chr15	93111048	93115494	4446	3196	0.08	4	1.49	1	4756	LINC00930	1.08658898789125	0.323598130841121
chr15	85113880	85123413	9533	5714	0.08	4	1.61	1.72	9193	LINC00933	1.09479576039062	0.33411214953271
chr15	66874528	66978137	103609	59288	0.04	6	1.43	1	84860.52	LINC01169	0.932969529485438	0.192757009345794
chr15	21145767	21198634	52867	23157	0.04	4	1.26	1	29081	LINC01193	1.02959815896619	0.276869158878505
chr15	95822519	95870330	47811	26355	0.04	5	1.54	1	40707	LINC01197	0.891457929107338	0.155373831775701
chr15	80487821	80544604	56783	34833	0.04	5	1.49	1	51844.08	LINC01314	0.968251904975347	0.218457943925234
chr15	57611336	57617238	5902	3200	0.04	5	1.65	1.56	5292	LINC01413	0.760344827586207	0.0794392523364486
chr15	48095581	48138434	42853	28428	0.04	6	1.58	1	44775.52	LINC01491	0.925419973544974	0.185747663551402
chr15	93426073	93441978	15905	15404	0.12	23	8.64	8.44	133017.6	LINC01578	8.68261096605744	0.977803738317757
chr15	94443930	94527380	83450	46781	0.04	6	1.38	1	64654.68	LINC01580	0.917347900113507	0.178738317757009
chr15	94448634	94651168	202534	109669	0.04	7.16	1.44	1	157571.2	LINC01581	0.92017752861481	0.179906542056075
chr15	98626208	98631983	5775	3891	0.04	4	1.56	1	6068	LINC01582	2.12539404553415	0.522196261682243
chr15	82380935	82390035	9100	5161	0.04	4	1.44	1	7452	LINC01583	0.950874058951129	0.203271028037383
chr15	86626576	86659949	33373	19823	0.04	5	1.47	1	29105.12	LINC01584	0.914680075424261	0.176401869158879
chr15	91203465	91208186	4721	4596	0.04	10.8	3.41	2.76	15658.72	LINC01585	3.6483504193849	0.643691588785047
chr15	89128802	89148342	19540	10890	0.04	5	1.5	1	16302	LINC01586	0.864139941690962	0.13785046728972
chr15	77905366	78113243	207877	101627	0.04	7.88	1.36	1	138126	LINGO1	0.821850809498593	0.110981308411215
chr15	77934106	77941582	7476	3183	0.04	3	1.23	1	3924	LINGO1-AS1	0.757528957528958	0.0771028037383178
chr15	77952393	77960417	8024	3406	0.04	2.68	1.15	1	3932	LINGO1-AS2	0.652826479651472	0.0467289719626168
chr15	101109428	101142446	33018	28221	0.04	19.72	4.78	4	134806.92	LINS1	4.23055863102635	0.686915887850467
chr15	58724175	58861074	136899	99475	0.04	7	1.72	1.2	170986	LIPC	1.14164196244959	0.351635514018692
chr15	58727100	58790935	63835	46711	0.04	6	1.81	1.4	84510	LIPC-AS1	1.15284822127701	0.358644859813084
chr15	75105194	75118100	12906	6500	0.04	4	1.4	1	9072	LMAN1L	0.662673484295106	0.0490654205607477
chr15	102277297	102287074	9777	7702	0.04	5	2.16	2	16608	LOC100128108	2.02677965605276	0.51518691588785
chr15	26147507	26298268	150761	86644	0.04	7	1.41	1	121773	LOC100128714	1.02854412013626	0.274532710280374
chr15	52472223	52498077	25854	18804	0.04	5	1.73	1.48	32468	LOC100129973	1.30972166196047	0.412383177570093
chr15	29967139	29971368	4229	2094	0.16	5	1.78	1	3728.96	LOC100130111	1.55050311850312	0.449766355140187
chr15	33010302	33011067	765	425	0.16	1	0.89	1	378	LOC100131315	1.02162162162162	0.268691588785047
chr15	30938318	31065210	126892	122106	0.04	21.24	5.09	4.76	621713.56	LOC100288637	4.68825736666999	0.735981308411215
chr15	29033389	29034539	1150	525	0.16	5.24	2.52	2.92	1322.4	LOC100289656	1.4730650982489	0.439252336448598
chr15	45021186	45025050	3864	3664	0.36	21.52	7.03	3.84	25772.44	LOC100419583	6.42217371369336	0.879672897196262
chr15	52211160	52216318	5158	5133	0.6	21.2	7.7	7	39522.2	LOC100422556	8.32656346123054	0.970794392523365
chr15	32828960	32872811	43851	21951	0.04	4.84	1.36	1	29795	LOC100996255	0.967213114754098	0.214953271028037
chr15	91565852	91574370	8518	6197	0.04	4	1.62	1.16	10008.24	LOC101926911	1.45765219924264	0.434579439252336
chr15	22278031	22383565	105534	49041	0.04	5.44	1.37	1	66961	LOC101927079	0.827261159087259	0.117990654205607
chr15	94399789	94421586	21797	13697	0.04	5	1.47	1	20128.8	LOC101927153	1.09220424623105	0.331775700934579
chr15	97913601	98065042	151441	81591	0.04	6.32	1.46	1	118929	LOC101927286	1.07082466708085	0.308411214953271
chr15	98096514	98103929	7415	4900	0.04	4.28	1.54	1.22	7560	LOC101927310	1.33427462054359	0.419392523364486
chr15	101432548	101459489	26941	18126	0.04	11.8	2.17	2	39284	LOC101927751	1.34709553528565	0.421728971962617
chr15	32878306	32906948	28642	13392	0.04	8.6	1.74	1	23348	LOC101928042	1.89758810927143	0.495327102803738
chr15	33595858	33602861	7003	3666	0.04	4	1.28	1	4696	LOC101928134	0.650192177756117	0.0455607476635514
chr15	35047285	35105125	57840	33076	0.04	5	1.49	1	49140.44	LOC101928174	0.906566552901024	0.168224299065421
chr15	38332594	38354542	21948	14230	0.08	5.4	1.59	1	22634	LOC101928227	1.03550187574343	0.282710280373832
chr15	45543779	45571421	27642	18250	0.04	6	1.81	1.68	33075	LOC101928414	1.26745310710908	0.399532710280374
chr15	59060271	59063174	2903	1528	0.12	4	1.58	1	2412	LOC101928725	1.05743095133713	0.296728971962617
chr15	62352702	62354634	1932	1450	0.08	2	1.04	1	1512	LOC101928907	0.506872276231981	0.0268691588785047
chr15	64220473	64228153	7680	7080	0.04	8.72	3.14	2.84	22207.08	LOC101928988	2.78284210526316	0.582943925233645
chr15	68126646	68131218	4572	2047	0.24	5	1.65	1	3378.72	LOC101929076	0.445602688345054	0.0210280373831776
chr15	70863297	70878946	15649	8150	0.04	4	1.41	1	11529	LOC101929151	0.865259915703015	0.139018691588785
chr15	76467232	76473828	6596	5079	0.04	5	1.61	1.32	8193	LOC101929439	1.18251044962243	0.375
chr15	77817937	77826453	8516	5941	0.08	4	1.33	1	7872.68	LOC101929457	0.92510928319624	0.184579439252336
chr15	80846951	80855286	8335	5712	0.08	5	1.62	1.08	9268.2	LOC101929586	1.26230544190633	0.396028037383178
chr15	86298172	86301957	3785	3510	0.24	7	2.7	2.72	9462	LOC101929679	3.80458383594692	0.656542056074766
chr15	101098871	101100005	1134	1084	0.4	3	1.79	2	1936	LOC102723335	1.61737677527151	0.464953271028037
chr15	63682429	63729736	47307	28895	0.04	7.64	1.53	1	44116	LOC102723344	0.818625682682901	0.107476635514019
chr15	67223875	67248854	24979	15755	0.04	5	1.42	1	22402	LOC102723481	0.825332498250009	0.116822429906542
chr15	67276545	67356521	79976	56622	0.04	6.8	1.52	1	86121	LOC102723493	1.02537206810335	0.272196261682243
chr15	72900822	72929297	28475	16252	0.04	6.4	1.46	1	23661	LOC102723640	0.947387387387387	0.199766355140187
chr15	84977316	84978857	1541	391	0.04	2	1.31	1.28	514	LOC102724034	0.897033158813264	0.160046728971963
chr15	87482028	87531658	49630	29230	0.04	6	1.56	1	45686	LOC102724452	1.28069709212295	0.404205607476636
chr15	22448240	22448882	642	334	0.36	1	0.92	1	307	LOC102724760	0.296046287367406	0.0146028037383178
chr15	31508224	31517211	8987	8362	0.04	16	5.72	4.76	47813.6	LOC102725022	5.11819890642997	0.772196261682243
chr15	84977217	84980582	3365	1065	0.04	2	1.13	1	1200	LOC103171574	0.810810810810811	0.103971962616822
chr15	32957903	32965267	7364	6889	0.12	11.44	3.18	3	21873.12	LOC105370757	3.03414065751144	0.600467289719626
chr15	42184975	42191014	6039	4189	0.04	10	3.55	3	14872.68	LOC105370792	2.77320156628753	0.580607476635514
chr15	45997393	46223268	225875	129600	0.04	10.96	1.47	1	190890	LOC105370802	0.997142663121549	0.247663551401869
chr15	55348945	55384372	35427	15504	0.04	5	1.5	1	23208.08	LOC105370829	0.934942593562422	0.19392523364486
chr15	72700120	72766581	66461	38986	0.04	8.24	1.72	1.2	66877.8	LOC105370888	1.30036554540152	0.408878504672897
chr15	40075107	40077818	2711	2419	0.36	9	3.71	3.28	8969.52	LOC105370941	3.22886188227163	0.619158878504673
chr15	41199007	41201550	2543	1843	0.04	2	1.26	1	2326	LOC105370943	1.21510364426613	0.384345794392523
chr15	87476111	87489563	13452	7977	0.08	5.4	1.6	1	12751.56	LOC105370954	1.11944166447195	0.342289719626168
chr15	75519094	75522032	2938	2075	0.08	3	1.37	1	2835	LOC105376731	0.766216216216216	0.0823598130841122
chr15	69689243	69707369	18126	11445	0.04	5	1.58	1.16	18125	LOC145694	1.16394811199589	0.364485981308411
chr15	57178368	57210698	32330	22031	0.04	8	1.75	1.04	38619.16	LOC145783	1.18591002610164	0.376168224299065
chr15	37156644	37178735	22091	14705	0.04	4	1.44	1	21184	LOC145845	1.00235257600448	0.251168224299065
chr15	23094331	23115255	20924	10543	0.04	4.8	1.48	1	15568	LOC283683	0.971542685971043	0.220794392523364
chr15	31514971	31523051	8080	7480	0.04	21.56	6.2	6.08	46361.6	LOC283710	5.2586351613152	0.780373831775701
chr15	74418714	74421620	2906	1510	0.12	3.36	1.25	1	1891	LOC283731	0.709302325581395	0.0595794392523364
chr15	83379223	83382746	3523	1922	0.08	3	1.27	1	2440	LOC338963	1.10725889891271	0.335280373831776
chr15	100347228	100423188	75960	60139	0.04	11.24	2.53	2	152372	LOC400464	2.33986486486487	0.544392523364486
chr15	84860600	84878026	17426	11750	0.04	5	1.5	1	17577	LOC440300	1.31103155068248	0.413551401869159
chr15	95398592	95400294	1702	1300	0.48	5	2.18	2	2835	LOC440311	3.45951090935715	0.632009345794392
chr15	22465806	22466548	742	250	0.68	2	1.51	1.76	378	LOC642131	0.47787610619469	0.0239485981308411
chr15	84868830	84869442	612	562	0.08	5	1.86	2	1045.68	LOC642423	2.82616216216216	0.58411214953271
chr15	78206559	78219189	12630	5090	0.04	3.84	1.32	1	6715	LOC645752	0.926212006686933	0.186915887850467
chr15	21932514	21940740	8226	6235	0.04	7.6	2.45	2	15274	LOC646214	1.68436978941518	0.477803738317757
chr15	79044379	79045735	1356	1256	0.6	3	1.88	2	2362.56	LOC646938	1.64638327526132	0.469626168224299
chr15	83140204	83182974	42770	29770	0.04	5.84	1.58	1.16	47157	LOC727751	1.53047116585443	0.446261682242991
chr15	22278032	22371089	93057	42800	0.04	5.44	1.34	1	57456	LOC727924	0.823246217331499	0.114485981308411
chr15	74653893	74654383	490	340	0.08	1	0.9	1	305	LOC729739	0.640756302521008	0.044392523364486
chr15	78285575	78286568	993	968	0.16	6.4	3.92	4.08	3790	LOC91450	5.54904831625183	0.810747663551402
chr15	74218799	74244483	25684	12384	0.04	5	1.38	1	17151	LOXL1	0.755450821477338	0.0747663551401869
chr15	74209809	74220590	10781	4931	0.04	5.24	1.2	1	5919.32	LOXL1-AS1	0.680772857964347	0.0525700934579439
chr15	34651089	34659396	8307	7425	0.12	22.16	7.43	7.6	55188	LPCAT4	7.27593935398813	0.93107476635514
chr15	99791567	99930938	139371	124264	0.04	14.32	3.31	3	410835.6	LRRC28	2.74124319419238	0.575934579439252
chr15	71145578	71342437	196859	140646	0.04	11.6	1.97	1.92	276948	LRRC49	1.71337914090754	0.482476635514019
chr15	42834720	42841003	6283	6179	0.08	18.16	6.06	5.56	37455.12	LRRC57	7.60664500406174	0.945093457943925
chr15	101459420	101610318	150898	148444	0.04	25.16	7.14	6.72	1059533.64	LRRK1	6.32895797896475	0.871495327102804
chr15	41795840	41806086	10246	5071	0.12	4	1.2	1	6063	LTK	0.862446657183499	0.136682242990654
chr15	99557933	99574276	16343	13177	0.04	8.2	2.22	2	29260	LUNAR1	1.92133429640817	0.501168224299065
chr15	52015261	52043651	28390	24088	0.04	12.8	3.2	2.2	77035	LYSMD2	2.42118079826207	0.55607476635514
chr15	100267606	100273650	6044	5225	0.04	10.2	3	2.8	15687	LYSMD4	2.35540540540541	0.549065420560748
chr15	23888696	23892994	4298	2075	0.08	3	1.37	1	2835	MAGEL2	1.17301931447675	0.371495327102804
chr15	91445448	91465816	20368	19693	0.16	18	7.7	7.96	151622.08	MAN2A2	8.17078990763394	0.968457943925234
chr15	75648133	75660969	12836	11711	0.12	16.12	5.25	4.88	61458.6	MAN2C1	6.73592722490136	0.898364485981308
chr15	43809806	43823819	14013	7795	0.04	5.44	1.63	1	12724	MAP1A	1.20674807758696	0.382009345794392
chr15	66679211	66783883	104672	99509	0.04	20.32	6.11	5.6	607524.4	MAP2K1	5.49741111744532	0.801401869158878
chr15	67835021	68099456	264435	244157	0.04	15.16	3.73	3.2	911525.48	MAP2K5	3.17676644536219	0.617990654205608
chr15	52311411	52358463	47052	45789	0.04	25.28	6.65	6	304462	MAPK6	6.50726682055228	0.88785046728972
chr15	42066632	42120054	53422	51705	0.04	13	4.34	4	224503	MAPKBP1	4.57918560527254	0.719626168224299
chr15	94841430	95027182	185752	128802	0.04	8.48	1.73	1.32	222978	MCTP2	1.38132389727883	0.424065420560748
chr15	100106133	100256694	150561	147686	0.04	21.4	5.74	5	847568.4	MEF2A	5.3026051051051	0.783878504672897
chr15	66187634	66546076	358442	224790	0.04	18.24	1.97	1	443808	MEGF11	1.22751826170173	0.389018691588785
chr15	37183222	37393501	210279	190177	0.04	13.2	3.04	2.68	578302	MEIS2	2.83230075276348	0.585280373831776
chr15	81293295	81296346	3051	1822	0.72	12	5.02	5	9147.84	MESDC1	3.08873342157154	0.607476635514019
chr15	81239668	81282220	42552	38831	0.04	19.16	4.87	4.32	188974	MESDC2	4.60133335281256	0.72196261682243
chr15	90293098	90294541	1443	842	0.08	2.92	1.29	1	1085	MESP1	1.55	0.448598130841121
chr15	90319589	90321983	2394	1759	0.08	5.64	2.07	1.84	3634	MESP2	2.20911854103343	0.526869158878505
chr15	82334119	82338485	4366	2525	0.24	3	1.27	1	3213	MEX3B	1.57886977886978	0.454439252336449
chr15	44096733	44116952	20219	19516	0.16	24.68	8.04	7	156871	MFAP1	7.00473319937486	0.917056074766355
chr15	89441914	89456701	14787	9385	0.12	4	1.54	1	14424	MFGE8	1.26878905590272	0.400700934579439
chr15	41952610	42062142	109532	105668	0.04	22.16	5.54	5	585538	MGA	5.68163999428671	0.822429906542056
chr15	62929371	62937381	8010	4657	0.12	3.72	1.43	1	6642	MGC15885	0.961633125814391	0.210280373831776
chr15	89151338	89151429	91	80	0.24	2	1.34	1.64	107	MIR1179	0.744296048970506	0.0677570093457944
chr15	34674270	34674352	82	82	3	4.96	3.27	3	267.76	MIR1233-1	3.15011764705882	0.611565420560748
chr15	34674270	34674352	82	82	3	4.96	3.27	3	267.76	MIR1233-2	3.15011764705882	0.611565420560748
chr15	44085857	44085958	101	101	12.04	16.44	13.95	13.44	1408.64	MIR1282	6.40523826846126	0.876168224299065
chr15	31357235	31357345	110	110	2	4	2.83	3	311.24	MIR211	1.69705561613959	0.478971962616822
chr15	90549987	90550074	87	87	4.6	7.32	5.93	6.04	516.2	MIR3174	3.51156462585034	0.635514018691589
chr15	93447629	93447706	77	0	0	0	0	0	0	MIR3175	0	0.0058411214953271
chr15	89155078	89155156	78	78	0.76	2.04	1.03	1	80.24	MIR3529	0.877515310586177	0.144859813084112
chr15	35664457	35664566	109	109	2.4	6	3.98	4	433.8	MIR3942	0.938961038961039	0.195093457943925
chr15	69094189	69094265	76	76	5.2	8	6.57	6.24	499.2	MIR4312	4.36363636363636	0.698598130841122
chr15	23807209	23807279	70	70	0.24	2	1.87	2	131.2	MIR4508	0.6719934439664	0.0502336448598131
